 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.1000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
  -0.5898764889E+00   0.4285703554E+00   0.0000000000E+00   0.1045903036E+02   0.1981385325E+02  -0.4000682159E-07   0.1439561370E+02  -0.3510480842E-05  -0.4831761515E-05
  -0.1428059781E-15   0.1037546164E-15   0.7291274386E+00   0.1045901783E+02   0.1981386600E+02   0.7500469063E-07   0.1439560960E+02   0.3510480030E-05   0.4831762087E-05
   0.1116791788E+01   0.1537132429E+01   0.7291276517E+00   0.1045895340E+02   0.1981379205E+02  -0.6126973920E-04   0.1439561646E+02  -0.4048678386E-12   0.2895124276E-12
   0.5269156823E+00   0.1965702505E+01   0.7291276517E+00   0.1045895339E+02   0.1981379205E+02  -0.6126973789E-04   0.1439561646E+02   0.3970275214E-12  -0.2940122595E-12
  -0.5898764889E+00   0.4285703554E+00   0.7291274386E+00   0.1045903036E+02   0.1981385324E+02  -0.4000750747E-07   0.1439561370E+02   0.3510480840E-05   0.4831761510E-05
   0.2233583959E+01   0.3074264579E+01  -0.7796122250E-16   0.1045903036E+02   0.1981385325E+02  -0.4000542281E-07   0.1439561370E+02   0.3510480818E-05   0.4831761504E-05
   0.1643707470E+01   0.3502834934E+01   0.2566007742E-15   0.1045901783E+02   0.1981386600E+02   0.7500397143E-07   0.1439560959E+02   0.3510480037E-05   0.4831762105E-05
   0.2233583959E+01   0.3074264579E+01   0.7291274386E+00   0.1045903036E+02   0.1981385325E+02  -0.4000642831E-07   0.1439561370E+02  -0.3510480838E-05  -0.4831761499E-05
   0.1643707470E+01   0.3502834934E+01   0.7291274386E+00   0.1045901783E+02   0.1981386600E+02   0.7500291509E-07   0.1439560959E+02  -0.3510480030E-05  -0.4831762092E-05
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.8000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.6239458999E+01   0.2403342484E+02   0.7583604360E-07   0.1224563459E+02  -0.2833739050E-05  -0.5561527223E-05
   0.8625817282E+00   0.1692912509E+01  -0.2227079948E-06   0.6239387429E+01   0.2403334828E+02  -0.6581775821E-04   0.1224564301E+02   0.4860867310E-12  -0.2558653290E-12
   0.2129248661E+00   0.2023929213E+01  -0.2227079958E-06   0.6239387428E+01   0.2403334828E+02  -0.6581775842E-04   0.1224564301E+02  -0.4849557167E-12   0.2432557969E-12
  -0.6496573047E+00   0.3310169302E+00   0.0000000000E+00   0.6239470148E+01   0.2403341346E+02  -0.4082546955E-07   0.1224564278E+02  -0.2833740032E-05  -0.5561526755E-05
  -0.1572785975E-15   0.8013744806E-16   0.7291274386E+00   0.6239458999E+01   0.2403342484E+02   0.7583570970E-07   0.1224563459E+02   0.2833739058E-05   0.5561527238E-05
   0.8625817282E+00   0.1692912509E+01   0.7291276613E+00   0.6239387428E+01   0.2403334828E+02  -0.6581775782E-04   0.1224564301E+02  -0.4878113309E-12   0.2395632599E-12
   0.2129248661E+00   0.2023929213E+01   0.7291276613E+00   0.6239387427E+01   0.2403334828E+02  -0.6581775757E-04   0.1224564301E+02   0.4807164793E-12  -0.2486539747E-12
  -0.6496573047E+00   0.3310169302E+00   0.7291274386E+00   0.6239470147E+01   0.2403341345E+02  -0.4082583810E-07   0.1224564278E+02   0.2833740029E-05   0.5561526746E-05
   0.1725163899E+01   0.3385824792E+01  -0.7796122250E-16   0.6239470148E+01   0.2403341346E+02  -0.4082435954E-07   0.1224564278E+02   0.2833740007E-05   0.5561526746E-05
   0.1075506594E+01   0.3716841722E+01   0.2566007742E-15   0.6239458998E+01   0.2403342484E+02   0.7583628356E-07   0.1224563459E+02   0.2833739059E-05   0.5561527250E-05
   0.1725163899E+01   0.3385824792E+01   0.7291274386E+00   0.6239470147E+01   0.2403341345E+02  -0.4082571736E-07   0.1224564278E+02  -0.2833740032E-05  -0.5561526731E-05
   0.1075506594E+01   0.3716841722E+01   0.7291274386E+00   0.6239458997E+01   0.2403342484E+02   0.7583470516E-07   0.1224563459E+02  -0.2833739055E-05  -0.5561527242E-05
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.9000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.2890798943E+01   0.2738208490E+02   0.7680432868E-07   0.8896971382E+01  -0.2017244195E-05  -0.6208441175E-05
   0.5871320416E+00   0.1807007462E+01  -0.2329157594E-06   0.2890719263E+01   0.2738200577E+02  -0.7082197443E-04   0.8896980609E+01   0.5690718069E-12  -0.1928435353E-12
  -0.1063088646E+00   0.2032320070E+01  -0.2329157601E-06   0.2890719262E+01   0.2738200577E+02  -0.7082197332E-04   0.8896980607E+01  -0.5681014210E-12   0.1779331752E-12
  -0.6934414017E+00   0.2253127696E+00   0.0000000000E+00   0.2890807408E+01   0.2738207619E+02  -0.4177890760E-07   0.8896983195E+01  -0.2017245335E-05  -0.6208440827E-05
  -0.1678784957E-15   0.5454702984E-16   0.7291274386E+00   0.2890798943E+01   0.2738208490E+02   0.7680296232E-07   0.8896971381E+01   0.2017244201E-05   0.6208441191E-05
   0.5871320416E+00   0.1807007462E+01   0.7291276715E+00   0.2890719262E+01   0.2738200577E+02  -0.7082197334E-04   0.8896980607E+01  -0.5687994496E-12   0.1758238484E-12
  -0.1063088646E+00   0.2032320070E+01   0.7291276715E+00   0.2890719262E+01   0.2738200577E+02  -0.7082197322E-04   0.8896980606E+01   0.5645107925E-12  -0.1899951704E-12
  -0.6934414017E+00   0.2253127696E+00   0.7291274386E+00   0.2890807407E+01   0.2738207619E+02  -0.4178076823E-07   0.8896983194E+01   0.2017245339E-05   0.6208440824E-05
   0.1174264579E+01   0.3614014762E+01  -0.7796122250E-16   0.2890807408E+01   0.2738207620E+02  -0.4177754951E-07   0.8896983195E+01   0.2017245313E-05   0.6208440834E-05
   0.4808231769E+00   0.3839327532E+01   0.2566007742E-15   0.2890798943E+01   0.2738208490E+02   0.7680312208E-07   0.8896971380E+01   0.2017244203E-05   0.6208441201E-05
   0.1174264579E+01   0.3614014762E+01   0.7291274386E+00   0.2890807408E+01   0.2738207619E+02  -0.4177874026E-07   0.8896983194E+01  -0.2017245346E-05  -0.6208440798E-05
   0.4808231769E+00   0.3839327532E+01   0.7291274386E+00   0.2890798942E+01   0.2738208489E+02   0.7680044413E-07   0.8896971379E+01  -0.2017244193E-05  -0.6208441189E-05
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.1000D+02" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.7408279152E+00   0.2953205593E+02   0.7782148730E-07   0.4677410509E+01  -0.1064140125E-05  -0.6718720472E-05
   0.2972252147E+00   0.1876607890E+01  -0.2427108998E-06   0.7407399213E+00   0.2953197453E+02  -0.7579654790E-04   0.4677419602E+01   0.6463707613E-12  -0.1083075474E-12
  -0.4229249175E+00   0.1990668465E+01  -0.2427109006E-06   0.7407399213E+00   0.2953197452E+02  -0.7579654748E-04   0.4677419602E+01  -0.6393678018E-12   0.9519478890E-13
  -0.7201506699E+00   0.1140606608E+00   0.0000000000E+00   0.7408325093E+00   0.2953205109E+02  -0.4278350635E-07   0.4677425019E+01  -0.1064141413E-05  -0.6718720291E-05
  -0.1743446683E-15   0.2761348272E-16   0.7291274386E+00   0.7408279151E+00   0.2953205593E+02   0.7781957819E-07   0.4677410509E+01   0.1064140129E-05   0.6718720489E-05
   0.2972252147E+00   0.1876607890E+01   0.7291276813E+00   0.7407399213E+00   0.2953197452E+02  -0.7579654629E-04   0.4677419602E+01  -0.6408661297E-12   0.9499014936E-13
  -0.4229249175E+00   0.1990668465E+01   0.7291276813E+00   0.7407399212E+00   0.2953197452E+02  -0.7579654586E-04   0.4677419601E+01   0.6401176087E-12  -0.1082660575E-12
  -0.7201506699E+00   0.1140606608E+00   0.7291274386E+00   0.7408325093E+00   0.2953205109E+02  -0.4278442181E-07   0.4677425019E+01   0.1064141413E-05   0.6718720291E-05
   0.5944509672E+00   0.3753215694E+01  -0.7796122250E-16   0.7408325094E+00   0.2953205109E+02  -0.4278298488E-07   0.4677425020E+01   0.1064141389E-05   0.6718720287E-05
  -0.1256997027E+00   0.3867276355E+01   0.2566007742E-15   0.7408279151E+00   0.2953205593E+02   0.7782078755E-07   0.4677410508E+01   0.1064140128E-05   0.6718720497E-05
   0.5944509672E+00   0.3753215694E+01   0.7291274386E+00   0.7408325093E+00   0.2953205109E+02  -0.4278394231E-07   0.4677425019E+01  -0.1064141424E-05  -0.6718720268E-05
  -0.1256997027E+00   0.3867276355E+01   0.7291274386E+00   0.7408279150E+00   0.2953205592E+02   0.7781885136E-07   0.4677410508E+01  -0.1064140123E-05  -0.6718720493E-05
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.1100D+02" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1743787396E-07   0.3027288371E+02   0.1743787269E-07  -0.1740664143E-09  -0.2098510774E-14   0.9028669253E-10
  -0.6210365555E-11   0.1900000000E+01   0.3221408488E-11  -0.9218017979E-08   0.3027288368E+02  -0.9132274581E-08   0.1023971586E-13   0.5673366602E-14  -0.2779618972E-14
  -0.7291274386E+00   0.1900000000E+01   0.3220691134E-11  -0.9216847373E-08   0.3027288368E+02  -0.9131095879E-08   0.6809471473E-16   0.1328083944E-14  -0.7573887447E-14
  -0.7291274386E+00   0.1110223025E-15   0.0000000000E+00   0.1743711811E-07   0.3027288370E+02   0.1743711236E-07   0.1740656723E-09  -0.3846875815E-15   0.9026410307E-10
  -0.1765178965E-15   0.4930380658E-31   0.7291274386E+00   0.1743711044E-07   0.3027288370E+02   0.1743710940E-07  -0.1740528200E-09   0.2050402677E-14  -0.9026837276E-10
  -0.6210476577E-11   0.1900000000E+01   0.7291274386E+00  -0.9217297032E-08   0.3027288368E+02  -0.9131555296E-08  -0.7836286916E-14   0.2985625878E-14  -0.3467458165E-14
  -0.7291274386E+00   0.1900000000E+01   0.7291274386E+00  -0.9216992121E-08   0.3027288367E+02  -0.9131242289E-08   0.1004763439E-13  -0.1359657567E-14  -0.7545638375E-14
  -0.7291274386E+00   0.0000000000E+00   0.7291274386E+00   0.1743599282E-07   0.3027288370E+02   0.1743598730E-07   0.1740633654E-09   0.3764225082E-14  -0.9026396975E-10
   0.1554312234E-14   0.3800000000E+01  -0.7796122250E-16   0.1743751945E-07   0.3027288371E+02   0.1743750013E-07   0.1740840762E-09  -0.2331763322E-13  -0.9027018155E-10
  -0.7291274386E+00   0.3800000000E+01   0.2566007742E-15   0.1743884035E-07   0.3027288370E+02   0.1743881878E-07  -0.1740683536E-09  -0.5111067156E-14  -0.9026092200E-10
  -0.1332267630E-14   0.3800000000E+01   0.7291274386E+00   0.1743655823E-07   0.3027288370E+02   0.1743657792E-07   0.1740407580E-09  -0.1932261452E-13   0.9028350804E-10
  -0.7291274386E+00   0.3800000000E+01   0.7291274386E+00   0.1743533652E-07   0.3027288370E+02   0.1743535397E-07  -0.1740396595E-09  -0.1116049246E-14   0.9026720730E-10
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
